policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,delta_v_radial_mps,delta_v_transverse_mps,delta_v_normal_mps,burn_time_seconds,seconds_after_burn,final_trace_maneuver,final_trace_control,final_trace_change,final_error_maneuver_km,final_error_control_km,final_nominal_truth_offset_km,reacquired,reacquisition_time_seconds,post_maneuver_observation_count
frozen_cnnv2_ppo,10,radial,seed_083,37,5.994039939,-5.994039939,-0,-0,2803.21662,2596.78338,0.007230499351,0.007232187677,-1.688326032e-06,11.69388199,0.9700213671,16.07317162,True,157.8333757,3
frozen_cnnv2_ppo,10,radial,seed_083,39,2.474649647,2.474649647,0,0,4692.611773,707.3882271,0.01378987687,0.01378987687,0,8.49856472,8.913705826,1.881564379,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,47,70.57424094,-70.57424094,-0,-0,750.8907972,4649.109203,0.004505784624,0.004504582903,1.201720376e-06,242.4111938,5.071346283,339.1888428,True,927.3092011,3
frozen_cnnv2_ppo,10,radial,seed_083,48,5.082429324,-5.082429324,-0,-0,4611.371332,788.6286678,0.003201098106,0.003201098106,0,8.927422523,4.725841045,4.276396275,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,54,11.03331795,11.03331795,0,0,1071.140558,4328.859442,0.009151625661,0.009150341383,1.28427791e-06,28.21235275,8.340212822,49.50990295,True,671.2594399,7
frozen_cnnv2_ppo,10,radial,seed_083,67,21.1576647,21.1576647,0,0,2617.795306,2782.204694,0.01240063508,0.01240063508,0,60.98288727,0,60.98288727,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,69,5.800548146,-5.800548146,-0,-0,1250.651542,4149.348458,0.03714572539,0.03714572539,0,25.02528763,0,25.02528763,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,75,69.39159762,-69.39159762,-0,-0,4478.912568,921.0874323,0.00880026945,0.008802695164,-2.42571342e-06,62.6728363,4.609737873,67.58361816,True,197.237427,2
frozen_cnnv2_ppo,10,radial,seed_083,76,6.148348311,-6.148348311,-0,-0,4572.992859,827.0071409,0.03417359655,0.03417359655,0,5.41108942,0,5.41108942,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,81,1.510482933,-1.510482933,-0,-0,2132.61635,3267.38365,0.005648496048,0.005648498594,-2.546509198e-09,11.09085178,7.74725914,5.084837914,True,489.5836493,4
frozen_cnnv2_ppo,10,radial,seed_083,92,14.60734443,14.60734443,0,0,4604.107583,795.8924172,0.01254499244,0.01254499244,0,15.79049397,6.404484749,12.39248753,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_083,97,2.529648182,2.529648182,0,0,1630.908656,3769.091344,0.002590750945,0.00258962584,1.125105176e-06,6.806569576,2.241458416,10.15943718,True,742.0413422,4
frozen_cnnv2_ppo,10,radial,seed_084,4,2.985812986,-2.985812986,-0,-0,2026.365848,3373.634152,0.009429349519,0.009429325414,2.41043304e-08,5.757184029,3.135964632,10.36918163,True,799.1841502,3
frozen_cnnv2_ppo,10,radial,seed_084,6,1.622024219,-1.622024219,-0,-0,3204.590157,2195.409843,0.008394571131,0.008394496481,7.465080307e-08,14.78235626,13.843894,3.690644741,True,534.3098417,3
frozen_cnnv2_ppo,10,radial,seed_084,10,27.94760096,-27.94760096,-0,-0,1329.558636,4070.441364,0.009432208967,0.009447825522,-1.561655488e-05,64.78035736,13.72458744,116.8993454,True,801.9413638,2
frozen_cnnv2_ppo,10,radial,seed_084,14,1.313213841,1.313213841,0,0,792.5345207,4607.465479,0.007283349153,0.007284415611,-1.066457937e-06,5.208850384,6.309072971,6.414512157,True,237.4154789,3
frozen_cnnv2_ppo,10,radial,seed_084,15,1.581415476,1.581415476,0,0,1709.977885,3690.022115,0.006357997204,0.006357419029,5.781744086e-07,6.692607403,6.599841595,5.999740124,True,95.62211431,9
frozen_cnnv2_ppo,10,radial,seed_084,21,10.7147657,-10.7147657,-0,-0,1326.261802,4073.738198,0.02011734732,0.02011734732,0,45.01947784,0,45.01947784,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_084,26,22.54728805,22.54728805,0,0,4117.732008,1282.267992,0.007271516655,0.007270559968,9.566876097e-07,27.71894836,1.746681571,29.97278214,True,251.7179906,3
frozen_cnnv2_ppo,10,radial,seed_084,27,3.171263334,-3.171263334,-0,-0,4528.953167,871.0468328,0.003812747355,0.003812747355,0,6.676958561,6.520487309,2.912077904,True,848.7468312,1
frozen_cnnv2_ppo,10,radial,seed_084,29,66.91933672,-66.91933672,-0,-0,1784.309599,3615.690401,0.006303468717,0.006300398948,3.069769034e-06,196.372757,9.698927879,255.1345978,True,402.3904004,2
frozen_cnnv2_ppo,10,radial,seed_084,33,31.93543608,-31.93543608,-0,-0,2947.154026,2452.845974,0.009977435711,0.009985104658,-7.668946412e-06,57.88271332,7.846531391,80.7530365,True,272.9459714,3
frozen_cnnv2_ppo,10,radial,seed_084,35,70.31664949,70.31664949,0,0,4638.694097,761.3059031,0.008461703158,0.008461703158,0,43.33597946,5.098511696,56.76332474,True,788.8559014,1
frozen_cnnv2_ppo,10,radial,seed_084,36,40.5922008,40.5922008,0,0,3473.115081,1926.884919,0.004045314782,0.00404499765,3.171320546e-07,63.1932106,3.211257458,80.71177673,True,658.8349141,2
frozen_cnnv2_ppo,10,radial,seed_084,59,4.817757011,4.817757011,0,0,3013.641098,2386.358902,0.00712395063,0.007124205371,-2.547401495e-07,9.967092514,1.982810259,11.84248543,True,900.2088983,3
frozen_cnnv2_ppo,10,radial,seed_084,60,2.74829621,-2.74829621,-0,-0,1586.195847,3813.804153,0.01816564829,0.01816564829,0,14.69055271,5.414099216,10.92183876,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_084,64,63.48964092,-63.48964092,-0,-0,629.5159644,4770.484036,0.01015106461,0.01007464343,7.642118584e-05,164.805542,2.155004978,323.9698792,True,1406.734036,6
frozen_cnnv2_ppo,10,radial,seed_084,72,41.79339785,41.79339785,0,0,2888.500174,2511.499826,0.006785490403,0.006785490403,0,104.6920013,5.002761841,107.7331085,True,726.3498219,1
frozen_cnnv2_ppo,10,radial,seed_084,75,51.75102646,-51.75102646,-0,-0,2862.284526,2537.715474,0.01763571775,0.01763571775,0,136.0337982,0,136.0337982,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_084,76,85.14240984,-85.14240984,-0,-0,664.4565965,4735.543403,0.007112608743,0.007252715153,-0.0001401064094,256.1667175,6.977117538,423.1930847,True,25.04340341,8
frozen_cnnv2_ppo,10,radial,seed_084,77,18.00521941,18.00521941,0,0,2110.504227,3289.495773,0.002565162333,0.002565805795,-6.434619839e-07,60.14646912,13.65171909,61.95833588,True,543.145768,2
frozen_cnnv2_ppo,10,radial,seed_084,89,37.99580075,37.99580075,0,0,2438.622672,2961.377328,0.004938227782,0.004936483241,1.744541374e-06,99.30485535,4.4924016,115.5003967,True,650.0273264,2
frozen_cnnv2_ppo,10,radial,seed_085,0,63.97867405,-63.97867405,-0,-0,2483.258706,2916.741294,0.002083487799,0.002815781448,-0.0007322936491,93.8819809,2.546335697,190.040741,True,1502.591289,5
frozen_cnnv2_ppo,10,radial,seed_085,6,33.47018478,33.47018478,0,0,3408.835203,1991.164797,0.009296049223,0.009296049223,0,67.94567871,0,67.94567871,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,8,2.318038157,-2.318038157,-0,-0,4428.285901,971.7140987,0.01228875625,0.01228885942,-1.031709576e-07,6.278944492,4.660984516,2.308453798,True,332.4140917,2
frozen_cnnv2_ppo,10,radial,seed_085,20,5.357803226,-5.357803226,-0,-0,3850.005317,1549.994683,0.005759922793,0.005759152382,7.704114658e-07,10.51169395,3.735389471,8.482739449,True,312.7946781,3
frozen_cnnv2_ppo,10,radial,seed_085,27,7.446652531,7.446652531,0,0,3259.732056,2140.267944,0.008008234296,0.008007696902,5.373943e-07,13.08393002,1.980902672,16.18543816,True,385.7679401,5
frozen_cnnv2_ppo,10,radial,seed_085,34,7.250129464,7.250129464,0,0,2559.014099,2840.985901,0.007017746913,0.007017746913,0,9.571966171,13.36874771,21.09937859,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,35,2.967169561,2.967169561,0,0,647.6278599,4752.37214,0.009979137187,0.009979137187,0,17.03990555,14.98441792,14.73620129,True,3905.172134,1
frozen_cnnv2_ppo,10,radial,seed_085,52,8.345188449,8.345188449,0,0,4247.409314,1152.590686,0.00548706014,0.00548706014,0,7.832139492,4.384279251,9.82712841,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,56,38.5070834,38.5070834,0,0,4338.689069,1061.310931,0.03579891947,0.03579891947,0,41.78004456,0,41.78004456,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,58,5.596356344,-5.596356344,-0,-0,1767.903173,3632.096827,0.004961854421,0.004963328873,-1.474452194e-06,9.227146149,3.928726435,20.90946579,True,1777.896821,3
frozen_cnnv2_ppo,10,radial,seed_085,59,2.338741323,2.338741323,0,0,2820.81824,2579.18176,0.005024877228,0.005024877228,0,6.3585186,5.110366344,6.176188469,True,506.6817569,1
frozen_cnnv2_ppo,10,radial,seed_085,60,5.78642166,-5.78642166,-0,-0,2144.366708,3255.633292,0.009914721821,0.00991682206,-2.100238994e-06,13.19419193,3.587476492,19.23303986,True,444.9832892,4
frozen_cnnv2_ppo,10,radial,seed_085,62,1.794045761,1.794045761,0,0,3046.607499,2353.392501,0.03548763297,0.03548763297,0,4.311329365,0,4.311329365,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,71,8.979996809,8.979996809,0,0,3326.094417,2073.905583,0.005721381599,0.005724966806,-3.58520703e-06,12.6256218,6.786385536,18.94896507,True,65.60557743,3
frozen_cnnv2_ppo,10,radial,seed_085,73,3.603528768,-3.603528768,-0,-0,688.7084113,4711.291589,0.002376388053,0.002376911973,-5.239200345e-07,12.43159389,3.689191341,17.9522419,True,1306.191588,7
frozen_cnnv2_ppo,10,radial,seed_085,78,4.41847311,-4.41847311,-0,-0,2622.463526,2777.536474,0.003277903815,0.00328029543,-2.391614616e-06,6.678705215,5.767281055,12.63607979,True,483.1864702,6
frozen_cnnv2_ppo,10,radial,seed_085,79,51.56895083,-51.56895083,-0,-0,2445.704308,2954.295692,0.003581509671,0.003579459044,2.050627499e-06,50.59635925,2.258350134,156.8457642,True,233.7456893,15
frozen_cnnv2_ppo,10,radial,seed_085,80,27.86227374,27.86227374,0,0,1308.163604,4091.836396,0.007735474173,0.007733664674,1.809499138e-06,72.28231049,5.471334457,116.9106293,True,215.6363944,6
frozen_cnnv2_ppo,10,radial,seed_085,88,4.330444623,-4.330444623,-0,-0,3667.219215,1732.780785,0.006002453365,0.006002453365,0,7.549478054,8.879792213,7.627438545,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_085,96,29.4284411,-29.4284411,-0,-0,3580.944834,1819.055166,0.01067127996,0.01068412621,-1.284624946e-05,40.11235428,3.518558025,54.35883713,True,314.1051616,5
frozen_cnnv2_ppo,10,radial,seed_086,3,54.27864752,54.27864752,0,0,3247.274223,2152.725777,0.00809327204,0.008089304964,3.967076313e-06,85.45653534,8.071208954,120.4904404,True,816.5257745,2
frozen_cnnv2_ppo,10,radial,seed_086,5,44.84659264,-44.84659264,-0,-0,4413.3395,986.6605004,0.002934919718,0.002934919718,0,39.18883133,9.264307022,46.23327255,True,371.210498,1
frozen_cnnv2_ppo,10,radial,seed_086,10,9.084732616,9.084732616,0,0,1323.766193,4076.233807,0.005471268064,0.005486578843,-1.531077946e-05,12.29823494,3.321872234,39.55138016,True,318.9338043,15
frozen_cnnv2_ppo,10,radial,seed_086,14,1.017930463,1.017930463,0,0,1762.914537,3637.085463,0.006175461604,0.006178812645,-3.351041562e-06,3.432871103,3.323987484,3.839872122,True,727.135462,4
frozen_cnnv2_ppo,10,radial,seed_086,16,1.404151471,1.404151471,0,0,2002.788929,3397.211071,0.01995598923,0.01995598923,0,4.902280331,0,4.902280331,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,19,2.590294364,-2.590294364,-0,-0,2075.229083,3324.770917,0.00139357812,0.001393088026,4.900943466e-07,10.05312729,4.599545479,8.858250618,True,392.1709159,2
frozen_cnnv2_ppo,10,radial,seed_086,35,2.70169942,-2.70169942,-0,-0,1585.063557,3814.936443,0.001148992645,0.001149295529,-3.028845357e-07,2.584146738,4.557172298,10.60072422,True,710.0364429,5
frozen_cnnv2_ppo,10,radial,seed_086,36,2.201907914,-2.201907914,-0,-0,1972.931095,3427.068905,0.0251595776,0.0251595776,0,7.910867214,0,7.910867214,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,41,6.234222995,-6.234222995,-0,-0,2741.735239,2658.264761,0.008651163364,0.008651163364,0,27.88053131,20.06387329,16.9633007,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,44,1.361434186,-1.361434186,-0,-0,2402.119736,2997.880264,0.001567100996,0.001567436403,-3.354065479e-07,3.697088718,3.471474171,4.293908119,True,2246.630261,2
frozen_cnnv2_ppo,10,radial,seed_086,50,1.544220284,1.544220284,0,0,3244.586148,2155.413852,0.02381419164,0.02381419164,0,3.443297863,0,3.443297863,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,55,33.22092727,-33.22092727,-0,-0,3643.830175,1756.169825,0.01440207341,0.01440207341,0,57.16146469,8.529853821,60.11364365,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,67,22.81691581,-22.81691581,-0,-0,4461.143915,938.856085,0.005006395368,0.005006395368,0,24.04455948,3.009855032,22.41113853,True,436.856094,1
frozen_cnnv2_ppo,10,radial,seed_086,70,23.40151769,23.40151769,0,0,4234.060342,1165.939658,0.01259160311,0.01259160311,0,26.72984695,6.304942131,28.33097076,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,75,21.52268352,-21.52268352,-0,-0,3171.437993,2228.562007,0.03340858542,0.03340858542,0,49.26259995,0,49.26259995,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_086,76,1.451450486,1.451450486,0,0,2535.196854,2864.803146,0.008148638139,0.008148638139,0,3.315181255,2.526493549,4.302823067,True,2838.953158,1
frozen_cnnv2_ppo,10,radial,seed_086,80,1.754073533,-1.754073533,-0,-0,1247.939813,4152.060187,0.003076880903,0.00307734841,-4.67507143e-07,6.476315975,5.820798397,7.632578373,True,2501.560183,2
frozen_cnnv2_ppo,10,radial,seed_086,90,1.086988463,1.086988463,0,0,3229.220231,2170.779769,0.01039112425,0.01038466345,6.46080724e-06,5.934953213,6.306289196,2.418498755,True,635.1797663,3
frozen_cnnv2_ppo,10,radial,seed_086,95,46.0471259,46.0471259,0,0,2276.570874,3123.429126,0.006906218571,0.006901814098,4.404473254e-06,111.995369,5.252148151,149.237854,True,853.5291336,3
frozen_cnnv2_ppo,10,radial,seed_086,97,1.593137272,-1.593137272,-0,-0,2069.057036,3330.942964,0.005857219628,0.005856720479,4.991488878e-07,6.212459087,2.465271473,5.4805336,True,683.9929623,3
frozen_cnnv2_ppo,10,radial,seed_087,13,1.417046757,1.417046757,0,0,2576.416689,2823.583311,0.002709135325,0.002710191209,-1.055883547e-06,3.80775404,1.777650952,4.074295998,True,899.78331,5
frozen_cnnv2_ppo,10,radial,seed_087,14,3.326467804,-3.326467804,-0,-0,631.6101242,4768.389876,0.0102415147,0.01024427502,-2.760312651e-06,14.28550434,6.504021168,16.53976059,True,393.8898745,5
frozen_cnnv2_ppo,10,radial,seed_087,18,2.104197196,2.104197196,0,0,2730.449355,2669.550645,0.02249615462,0.02249615462,0,5.713219643,0,5.713219643,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_087,31,34.5782701,-34.5782701,-0,-0,3944.575235,1455.424765,0.008060237625,0.008060201563,3.606234199e-08,44.65365982,1.376574993,51.25894165,True,88.37476438,3
frozen_cnnv2_ppo,10,radial,seed_087,33,2.833878527,-2.833878527,-0,-0,4349.139765,1050.860235,0.01730604705,0.01730604705,0,17.32254601,16.55406952,3.042367458,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_087,38,57.24765908,-57.24765908,-0,-0,3753.352541,1646.647459,0.001484045586,0.001484045586,0,82.74091339,10.82858562,96.13407135,True,1364.147454,1
frozen_cnnv2_ppo,10,radial,seed_087,40,1.321157864,1.321157864,0,0,3576.999564,1823.000436,0.006647499029,0.00664802911,-5.300816797e-07,3.731646061,2.943173647,2.449528933,True,12.3504349,11
frozen_cnnv2_ppo,10,radial,seed_087,43,25.0106123,25.0106123,0,0,3950.817357,1449.182643,0.002845544109,0.002845457466,8.664299479e-08,30.77543068,1.793948889,36.86212158,True,249.3826399,5
frozen_cnnv2_ppo,10,radial,seed_087,49,77.05001551,-77.05001551,-0,-0,2008.95571,3391.04429,0.001694114032,0.001697402973,-3.288941383e-06,148.3424835,3.349730253,267.0636902,True,295.44429,8
frozen_cnnv2_ppo,10,radial,seed_087,57,59.67065099,-59.67065099,-0,-0,678.9939139,4721.006086,0.04448628174,0.04448628174,0,295.2662659,0,295.2662659,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_087,65,22.34346919,22.34346919,0,0,1370.236483,4029.763517,0.0328577755,0.0328577755,0,92.94706726,0,92.94706726,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_087,71,70.81094091,-70.81094091,-0,-0,3885.260544,1514.739456,0.006013547943,0.006017970689,-4.422745631e-06,94.46219635,5.120350838,108.9993362,True,256.4894543,6
frozen_cnnv2_ppo,10,radial,seed_087,72,9.566600378,9.566600378,0,0,1065.296012,4334.703988,0.007292065788,0.007292065788,0,19.95542717,18.60838127,43.7793808,True,758.7039877,1
frozen_cnnv2_ppo,10,radial,seed_087,77,26.50875706,-26.50875706,-0,-0,4297.070623,1102.929377,0.006136066844,0.006136066844,0,31.49773216,2.773840666,29.81862068,True,179.9793744,1
frozen_cnnv2_ppo,10,radial,seed_087,81,3.765334344,3.765334344,0,0,4562.960867,837.0391326,0.002461173911,0.002461173911,0,6.286660194,6.750991344,3.230904579,True,459.4891279,1
frozen_cnnv2_ppo,10,radial,seed_087,85,2.702907911,-2.702907911,-0,-0,2554.75385,2845.24615,0.006878492497,0.006888384962,-9.892464922e-06,9.538379669,3.242527723,7.848316669,True,248.4461499,2
frozen_cnnv2_ppo,10,radial,seed_087,86,55.3678458,55.3678458,0,0,1646.866066,3753.133934,0.004616033771,0.004615793985,2.397868808e-07,161.6953735,6.577334404,213.9826965,True,725.9839301,3
frozen_cnnv2_ppo,10,radial,seed_087,89,16.97684496,-16.97684496,-0,-0,3538.325178,1861.674822,0.02978070064,0.02978070064,0,32.21513748,0,32.21513748,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_087,90,1.231126595,1.231126595,0,0,4493.901076,906.098924,0.007280481581,0.007280481581,0,8.270943642,7.790801525,1.142489672,True,542.0989194,1
frozen_cnnv2_ppo,10,radial,seed_087,98,16.69864687,-16.69864687,-0,-0,2436.310631,2963.689369,0.01441174098,0.01441174098,0,50.35225677,0,50.35225677,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,19,7.824591742,-7.824591742,-0,-0,3894.02319,1505.97681,0.003464984676,0.003464984676,0,12.53520393,1.981075287,11.99950123,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,26,20.98866921,-20.98866921,-0,-0,2616.650886,2783.349114,0.005495270726,0.005494760592,5.101334448e-07,25.84397316,6.06758976,59.91748047,True,341.9491189,4
frozen_cnnv2_ppo,10,radial,seed_088,30,11.64242257,11.64242257,0,0,3996.671358,1403.328642,0.00742602811,0.007425613244,4.148655998e-07,14.3830328,6.012536526,16.66256523,True,660.0786421,2
frozen_cnnv2_ppo,10,radial,seed_088,32,23.82002789,-23.82002789,-0,-0,1759.151072,3640.848928,0.004568534084,0.004605740012,-3.720592845e-05,46.05534363,8.682602882,89.51815796,True,477.7989261,11
frozen_cnnv2_ppo,10,radial,seed_088,39,78.20416139,-78.20416139,-0,-0,925.5974428,4474.402557,0.02256843983,0.02256843983,0,360.7860718,0,360.7860718,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,43,11.76906003,-11.76906003,-0,-0,3284.881328,2115.118672,0.02453775359,0.02453775359,0,25.53735733,0,25.53735733,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,45,82.5794423,-82.5794423,-0,-0,2803.170634,2596.829366,0.01137308945,0.01139489469,-2.180524336e-05,124.4816895,2.928379297,218.0107727,True,182.6293712,4
frozen_cnnv2_ppo,10,radial,seed_088,48,14.19790143,-14.19790143,-0,-0,1558.817448,3841.182552,0.008472484655,0.008489704911,-1.722025629e-05,40.48811722,5.564405918,55.84445572,True,374.3825506,12
frozen_cnnv2_ppo,10,radial,seed_088,49,1.881326823,-1.881326823,-0,-0,771.76535,4628.23465,0.005233289041,0.005234595201,-1.306160173e-06,3.099211454,5.891260624,9.003796577,True,557.8846491,5
frozen_cnnv2_ppo,10,radial,seed_088,50,2.504536239,-2.504536239,-0,-0,2087.828904,3312.171096,0.02597161364,0.02597161364,0,8.56198597,0,8.56198597,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,66,1.477709191,1.477709191,0,0,953.4898405,4446.51016,0.003448107412,0.003445202034,2.905378166e-06,5.454579353,4.004235268,6.988427162,True,117.3101589,7
frozen_cnnv2_ppo,10,radial,seed_088,67,19.4168459,-19.4168459,-0,-0,2887.513682,2512.486318,0.001148334602,0.001148334602,0,44.36892319,2.508458138,49.6407547,True,2153.83631,1
frozen_cnnv2_ppo,10,radial,seed_088,76,83.1655838,-83.1655838,-0,-0,1769.346258,3630.653742,0.005433269257,0.005433269257,0,81.51294708,5.547798157,316.040741,True,3358.953745,1
frozen_cnnv2_ppo,10,radial,seed_088,77,3.312362387,-3.312362387,-0,-0,1253.430561,4146.569439,0.02096712296,0.02096712296,0,14.40035629,0,14.40035629,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,78,2.823755312,-2.823755312,-0,-0,2650.727989,2749.272011,0.0138369831,0.0138369831,0,7.940845013,0,7.940845013,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,82,23.4268467,23.4268467,0,0,3058.299191,2341.700809,0.01028593196,0.01028593196,0,42.0790863,2.369793653,55.92960739,True,1834.050809,1
frozen_cnnv2_ppo,10,radial,seed_088,84,63.67829712,63.67829712,0,0,2552.271311,2847.728689,0.009263201847,0.009255149765,8.052081868e-06,153.279953,9.86931324,185.9702606,True,314.4286868,3
frozen_cnnv2_ppo,10,radial,seed_088,86,15.18321449,-15.18321449,-0,-0,2122.231472,3277.768528,0.03289449167,0.03289449167,0,51.39806366,0,51.39806366,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_088,90,1.031163051,-1.031163051,-0,-0,677.4652912,4722.534709,0.01325474723,0.01326647739,-1.173016204e-05,6.990093231,7.206395149,5.025172234,True,411.7347089,7
frozen_cnnv2_ppo,10,radial,seed_088,99,25.36539187,25.36539187,0,0,4443.481527,956.5184733,0.004223998308,0.004223998308,0,20.67871475,8.860989571,24.88385773,True,399.0184735,1
frozen_cnnv2_ppo,10,radial,seed_089,1,11.92386549,-11.92386549,-0,-0,640.1099395,4759.890061,0.006164206896,0.006165962279,-1.755382597e-06,40.80441284,6.141293049,60.58263397,True,235.8400606,7
frozen_cnnv2_ppo,10,radial,seed_089,3,91.94956581,91.94956581,0,0,1288.95955,4111.04045,0.03964457389,0.03964457389,0,392.8470154,0,392.8470154,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_089,12,27.04775395,27.04775395,0,0,4295.000599,1104.999401,0.0064577754,0.006455300916,2.474484017e-06,27.38911247,1.247505426,31.46641922,True,90.64939807,4
frozen_cnnv2_ppo,10,radial,seed_089,23,5.586520162,5.586520162,0,0,3369.33883,2030.66117,0.004036852741,0.004037496954,-6.442129281e-07,15.27711201,9.563155174,11.7951355,True,485.1611703,2
frozen_cnnv2_ppo,10,radial,seed_089,26,59.59346348,-59.59346348,-0,-0,3069.994706,2330.005294,0.01780217721,0.01780217721,0,161.3565369,17.86514664,143.5211945,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_089,27,1.71804098,-1.71804098,-0,-0,1244.666248,4155.333752,0.001190633345,0.001190121677,5.116676912e-07,5.827600002,8.834046364,7.403568268,True,425.4337512,6
frozen_cnnv2_ppo,10,radial,seed_089,29,3.248742218,3.248742218,0,0,1403.159086,3996.840914,0.008896306156,0.008903909101,-7.602944941e-06,12.6972971,3.766504288,13.56736565,True,111.0409139,5
frozen_cnnv2_ppo,10,radial,seed_089,40,16.55656488,16.55656488,0,0,3875.400909,1524.599091,0.01268979393,0.01268979393,0,17.79726219,6.332321644,26.26974869,True,818.0490897,1
frozen_cnnv2_ppo,10,radial,seed_089,47,3.610997424,3.610997424,0,0,3811.551693,1588.448307,0.006103989094,0.006103989094,0,5.241305351,0.4256103635,5.974147797,True,1544.898302,1
frozen_cnnv2_ppo,10,radial,seed_089,49,25.65829163,-25.65829163,-0,-0,1559.261417,3840.738583,0.00804400208,0.008066853855,-2.285177543e-05,54.26280975,2.363394022,101.6176224,True,971.6385822,6
frozen_cnnv2_ppo,10,radial,seed_089,55,43.00886073,43.00886073,0,0,2726.2693,2673.7307,0.03277256714,0.03277256714,0,119.6984177,0,119.6984177,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_089,64,1.557493595,-1.557493595,-0,-0,2000.043426,3399.956574,0.009716257069,0.009715226798,1.030271454e-06,3.809473038,0.5387524962,5.51465416,True,285.7565735,7
frozen_cnnv2_ppo,10,radial,seed_089,65,1.03730404,1.03730404,0,0,3895.815362,1504.184638,0.004826712948,0.004829599127,-2.886178815e-06,3.673039675,3.325728416,1.622572899,True,117.8346361,4
frozen_cnnv2_ppo,10,radial,seed_089,78,33.81560125,-33.81560125,-0,-0,3853.968735,1546.031265,0.003334692024,0.003334635059,5.696497579e-08,38.12642288,7.713289261,54.43229675,True,222.6812646,2
frozen_cnnv2_ppo,10,radial,seed_089,79,8.918902784,8.918902784,0,0,1683.704593,3716.295407,0.01422749515,0.01423152862,-4.033470775e-06,8.447110176,3.610902309,34.67986298,True,2293.145406,2
frozen_cnnv2_ppo,10,radial,seed_089,83,4.499167532,-4.499167532,-0,-0,2744.094302,2655.905698,0.001726687712,0.001726001818,6.858942779e-07,7.028174877,3.491450787,12.32388115,True,195.9056939,3
frozen_cnnv2_ppo,10,radial,seed_089,88,16.70877284,16.70877284,0,0,4556.180229,843.8197707,0.006903965732,0.006903965732,0,12.12941647,4.182513237,15.05606461,True,74.2697681,1
frozen_cnnv2_ppo,10,radial,seed_089,96,3.513815951,-3.513815951,-0,-0,3878.502437,1521.497563,0.01197715885,0.01197715885,0,2.85821414,3.25345397,5.561671257,True,1491.497559,1
frozen_cnnv2_ppo,10,radial,seed_089,97,31.36999697,31.36999697,0,0,4007.458932,1392.541068,0.007724459989,0.00771805167,6.408318716e-06,36.78291702,3.269654036,45.57421494,True,581.7410669,2
frozen_cnnv2_ppo,10,radial,seed_089,99,4.168180277,4.168180277,0,0,1985.557932,3414.442068,0.02840577658,0.02840577658,0,14.83507442,0,14.83507442,False,nan,0
frozen_cnnv2_ppo,10,radial,seed_090,2,12.52263879,12.52263879,0,0,2399.446144,3000.553856,0.007774286076,0.007768890964,5.395112104e-06,30.49458313,0.8261139989,39.04328918,True,598.703856,3
frozen_cnnv2_ppo,10,radial,seed_090,4,1.885463068,-1.885463068,-0,-0,4191.837574,1208.162426,0.003230178511,0.003230266395,-8.788465367e-08,8.462381363,10.40123463,2.440359116,True,267.5124252,2
frozen_cnnv2_ppo,10,radial,seed_090,6,1.086665513,1.086665513,0,0,2012.986594,3387.013406,0.0111964773,0.0111964773,0,20.93151093,18.7844162,3.815561056,True,490.513404,1
