policy,condition,time_seconds,azimuth_deg
frozen_cnnv2_ppo,random,3942.0500000000006,0.0
frozen_cnnv2_ppo,random,3973.8000000000006,336.0
frozen_cnnv2_ppo,random,4019.2000000000007,300.0
frozen_cnnv2_ppo,random,4037.3000000000006,288.0
frozen_cnnv2_ppo,random,4059.9500000000007,272.0
frozen_cnnv2_ppo,random,4100.800000000001,240.0
frozen_cnnv2_ppo,random,4118.9000000000015,232.0
frozen_cnnv2_ppo,random,4164.300000000001,224.0
frozen_cnnv2_ppo,random,4196.050000000001,220.0
frozen_cnnv2_ppo,random,4232.350000000001,192.0
frozen_cnnv2_ppo,random,4268.6500000000015,184.0
frozen_cnnv2_ppo,random,4309.500000000002,152.0
frozen_cnnv2_ppo,random,4327.600000000002,140.0
frozen_cnnv2_ppo,random,4363.900000000002,124.0
frozen_cnnv2_ppo,random,4386.550000000002,112.0
frozen_cnnv2_ppo,random,4404.650000000002,104.0
frozen_cnnv2_ppo,random,4436.400000000002,92.0
frozen_cnnv2_ppo,random,4472.700000000003,84.0
frozen_cnnv2_ppo,random,4595.450000000003,340.0
frozen_cnnv2_ppo,random,4631.750000000003,312.0
frozen_cnnv2_ppo,random,4658.950000000003,292.0
frozen_cnnv2_ppo,random,4677.050000000003,280.0
frozen_cnnv2_ppo,random,4695.150000000003,276.0
frozen_cnnv2_ppo,random,4736.000000000004,244.0
frozen_cnnv2_ppo,random,4745.000000000004,240.0
frozen_cnnv2_ppo,random,4785.850000000004,236.0
frozen_cnnv2_ppo,random,4835.800000000004,232.0
frozen_cnnv2_ppo,random,4853.900000000004,220.0
frozen_cnnv2_ppo,random,4890.200000000004,192.0
frozen_cnnv2_ppo,random,4940.150000000004,152.0
frozen_cnnv2_ppo,random,4976.450000000004,140.0
frozen_cnnv2_ppo,random,5012.750000000005,120.0
frozen_cnnv2_ppo,random,5026.300000000005,116.0
frozen_cnnv2_ppo,random,5048.950000000004,108.0
frozen_cnnv2_ppo,random,5098.900000000004,104.0
frozen_cnnv2_ppo,random,5126.100000000004,92.0
frozen_cnnv2_ppo,random,5157.850000000004,84.0
frozen_cnnv2_ppo,random,5207.800000000004,44.0
frozen_cnnv2_ppo,random,5235.000000000004,28.0
frozen_cnnv2_ppo,random,5257.650000000003,16.0
frozen_cnnv2_ppo,random,5271.2000000000035,8.0
frozen_cnnv2_ppo,random,5307.500000000004,340.0
frozen_cnnv2_ppo,random,5352.900000000003,304.0
frozen_cnnv2_ppo,random,5380.100000000003,284.0
frozen_cnnv2_ppo,random,5402.750000000003,280.0
frozen_cnnv2_ppo,stress100to2000,45.4,28.0
frozen_cnnv2_ppo,stress100to2000,86.25,12.0
frozen_cnnv2_ppo,stress100to2000,149.85,320.0
frozen_cnnv2_ppo,stress100to2000,213.45,312.0
frozen_cnnv2_ppo,stress100to2000,263.4,288.0
frozen_cnnv2_ppo,stress100to2000,327.0,236.0
frozen_cnnv2_ppo,stress100to2000,376.95,228.0
frozen_cnnv2_ppo,stress100to2000,422.34999999999997,216.0
frozen_cnnv2_ppo,stress100to2000,431.34999999999997,212.0
frozen_cnnv2_ppo,stress100to2000,458.54999999999995,208.0
frozen_cnnv2_ppo,stress100to2000,472.09999999999997,200.0
frozen_cnnv2_ppo,stress100to2000,503.84999999999997,192.0
frozen_cnnv2_ppo,stress100to2000,521.9499999999999,180.0
frozen_cnnv2_ppo,stress100to2000,562.8,160.0
frozen_cnnv2_ppo,stress100to2000,576.3499999999999,152.0
frozen_cnnv2_ppo,stress100to2000,603.55,144.0
frozen_cnnv2_ppo,stress100to2000,626.1999999999999,128.0
frozen_cnnv2_ppo,stress100to2000,639.7499999999999,124.0
frozen_cnnv2_ppo,stress100to2000,662.3999999999999,112.0
frozen_cnnv2_ppo,stress100to2000,694.1499999999999,88.0
frozen_cnnv2_ppo,stress100to2000,716.7999999999998,80.0
frozen_cnnv2_ppo,stress100to2000,839.5499999999998,336.0
frozen_cnnv2_ppo,stress100to2000,862.1999999999998,328.0
frozen_cnnv2_ppo,stress100to2000,889.3999999999999,308.0
frozen_cnnv2_ppo,stress100to2000,948.4499999999998,288.0
frozen_cnnv2_ppo,stress100to2000,1002.9499999999998,244.0
frozen_cnnv2_ppo,stress100to2000,1011.9499999999998,240.0
frozen_cnnv2_ppo,stress100to2000,1025.4999999999998,236.0
frozen_cnnv2_ppo,stress100to2000,1048.1499999999999,220.0
frozen_cnnv2_ppo,stress100to2000,1070.8,216.0
frozen_cnnv2_ppo,stress100to2000,1093.45,212.0
frozen_cnnv2_ppo,stress100to2000,1125.2,204.0
frozen_cnnv2_ppo,stress100to2000,1152.4,192.0
frozen_cnnv2_ppo,stress100to2000,1165.95,184.0
frozen_cnnv2_ppo,stress100to2000,1211.3500000000001,172.0
frozen_cnnv2_ppo,stress100to2000,1252.2,148.0
frozen_cnnv2_ppo,stress100to2000,1297.6000000000001,136.0
frozen_cnnv2_ppo,stress100to2000,1329.3500000000001,128.0
frozen_cnnv2_ppo,stress100to2000,1342.9,124.0
frozen_cnnv2_ppo,stress100to2000,1365.5500000000002,112.0
frozen_cnnv2_ppo,stress100to2000,1392.7500000000002,92.0
frozen_cnnv2_ppo,stress100to2000,1410.8500000000001,84.0
frozen_cnnv2_ppo,stress100to2000,1451.7,60.0
frozen_cnnv2_ppo,stress100to2000,1483.45,36.0
frozen_cnnv2_ppo,stress100to2000,1501.55,28.0
frozen_cnnv2_ppo,stress100to2000,1542.3999999999999,16.0
frozen_cnnv2_ppo,stress100to2000,1596.8999999999999,332.0
frozen_cnnv2_ppo,stress100to2000,1642.3,328.0
frozen_cnnv2_ppo,stress100to2000,1719.55,288.0
frozen_cnnv2_ppo,stress100to2000,1783.1499999999999,248.0
frozen_cnnv2_ppo,stress100to2000,1842.1999999999998,244.0
frozen_cnnv2_ppo,stress100to2000,1860.2999999999997,240.0
frozen_cnnv2_ppo,stress100to2000,1873.8499999999997,236.0
frozen_cnnv2_ppo,stress100to2000,1891.9499999999996,224.0
frozen_cnnv2_ppo,stress100to2000,1910.0499999999995,212.0
frozen_cnnv2_ppo,stress100to2000,1937.2499999999995,208.0
frozen_cnnv2_ppo,stress100to2000,1968.9999999999995,192.0
frozen_cnnv2_ppo,stress100to2000,2023.4999999999995,184.0
frozen_cnnv2_ppo,stress100to2000,2064.3499999999995,152.0
frozen_cnnv2_ppo,stress100to2000,2091.5499999999993,148.0
frozen_cnnv2_ppo,stress100to2000,2118.749999999999,128.0
frozen_cnnv2_ppo,stress100to2000,2136.849999999999,120.0
frozen_cnnv2_ppo,stress100to2000,2154.949999999999,112.0
frozen_cnnv2_ppo,stress100to2000,2186.699999999999,96.0
frozen_cnnv2_ppo,stress100to2000,2209.349999999999,92.0
frozen_cnnv2_ppo,stress100to2000,2254.749999999999,56.0
frozen_cnnv2_ppo,stress100to2000,2286.499999999999,32.0
frozen_cnnv2_ppo,stress100to2000,2309.149999999999,28.0
frozen_cnnv2_ppo,stress100to2000,2377.2999999999993,332.0
frozen_cnnv2_ppo,stress100to2000,2409.0499999999993,308.0
frozen_cnnv2_ppo,stress100to2000,2431.6999999999994,296.0
frozen_cnnv2_ppo,stress100to2000,2490.7499999999995,344.0
frozen_cnnv2_ppo,stress100to2000,2536.1499999999996,336.0
frozen_cnnv2_ppo,stress100to2000,2581.5499999999997,332.0
frozen_cnnv2_ppo,stress100to2000,2613.2999999999997,308.0
frozen_cnnv2_ppo,stress100to2000,2635.95,296.0
frozen_cnnv2_ppo,stress100to2000,2676.7999999999997,264.0
frozen_cnnv2_ppo,stress100to2000,2694.8999999999996,256.0
frozen_cnnv2_ppo,stress100to2000,2744.8499999999995,244.0
frozen_cnnv2_ppo,stress100to2000,2767.4999999999995,240.0
frozen_cnnv2_ppo,stress100to2000,2785.5999999999995,236.0
frozen_cnnv2_ppo,stress100to2000,2808.2499999999995,232.0
frozen_cnnv2_ppo,stress100to2000,2830.8999999999996,216.0
frozen_cnnv2_ppo,stress100to2000,2853.5499999999997,212.0
frozen_cnnv2_ppo,stress100to2000,2885.2999999999997,200.0
frozen_cnnv2_ppo,stress100to2000,2898.85,192.0
frozen_cnnv2_ppo,stress100to2000,2944.25,168.0
frozen_cnnv2_ppo,stress100to2000,2998.75,144.0
frozen_cnnv2_ppo,stress100to2000,3035.05,128.0
frozen_cnnv2_ppo,stress100to2000,3057.7000000000003,116.0
frozen_cnnv2_ppo,stress100to2000,3075.8,112.0
frozen_cnnv2_ppo,stress100to2000,3107.55,104.0
frozen_cnnv2_ppo,stress100to2000,3143.8500000000004,100.0
frozen_cnnv2_ppo,stress100to2000,3157.4000000000005,92.0
frozen_cnnv2_ppo,stress100to2000,3211.9000000000005,48.0
frozen_cnnv2_ppo,stress100to2000,3239.1000000000004,28.0
frozen_cnnv2_ppo,stress100to2000,3261.7500000000005,24.0
frozen_cnnv2_ppo,stress100to2000,3343.5500000000006,316.0
frozen_cnnv2_ppo,stress100to2000,3357.100000000001,308.0
frozen_cnnv2_ppo,stress100to2000,3384.3000000000006,288.0
frozen_cnnv2_ppo,stress100to2000,3416.0500000000006,264.0
frozen_cnnv2_ppo,stress100to2000,3447.8000000000006,240.0
frozen_cnnv2_ppo,stress100to2000,3456.8000000000006,236.0
frozen_cnnv2_ppo,stress100to2000,3474.9000000000005,232.0
frozen_cnnv2_ppo,stress100to2000,3497.5500000000006,216.0
frozen_cnnv2_ppo,stress100to2000,3515.6500000000005,204.0
frozen_cnnv2_ppo,stress100to2000,3533.7500000000005,192.0
frozen_cnnv2_ppo,stress100to2000,3583.7000000000003,152.0
frozen_cnnv2_ppo,stress100to2000,3624.55,140.0
frozen_cnnv2_ppo,stress100to2000,3660.8500000000004,124.0
frozen_cnnv2_ppo,stress100to2000,3683.5000000000005,112.0
frozen_cnnv2_ppo,stress100to2000,3697.0500000000006,108.0
frozen_cnnv2_ppo,stress100to2000,3742.4500000000007,100.0
frozen_cnnv2_ppo,stress100to2000,3778.750000000001,92.0
frozen_cnnv2_ppo,stress100to2000,3815.050000000001,84.0
frozen_cnnv2_ppo,stress100to2000,3865.000000000001,44.0
frozen_cnnv2_ppo,stress100to2000,3892.2000000000007,28.0
frozen_cnnv2_ppo,stress100to2000,3914.850000000001,20.0
frozen_cnnv2_ppo,stress100to2000,3942.0500000000006,0.0
frozen_cnnv2_ppo,stress100to2000,3973.8000000000006,336.0
frozen_cnnv2_ppo,stress100to2000,4019.2000000000007,300.0
frozen_cnnv2_ppo,stress100to2000,4037.3000000000006,288.0
frozen_cnnv2_ppo,stress100to2000,4059.9500000000007,272.0
frozen_cnnv2_ppo,stress100to2000,4100.800000000001,240.0
frozen_cnnv2_ppo,stress100to2000,4118.9000000000015,232.0
frozen_cnnv2_ppo,stress100to2000,4164.300000000001,224.0
frozen_cnnv2_ppo,stress100to2000,4196.050000000001,220.0
frozen_cnnv2_ppo,stress100to2000,4232.350000000001,192.0
frozen_cnnv2_ppo,stress100to2000,4268.6500000000015,184.0
frozen_cnnv2_ppo,stress100to2000,4309.500000000002,152.0
frozen_cnnv2_ppo,stress100to2000,4327.600000000002,140.0
frozen_cnnv2_ppo,stress100to2000,4363.900000000002,124.0
frozen_cnnv2_ppo,stress100to2000,4386.550000000002,112.0
frozen_cnnv2_ppo,stress100to2000,4404.650000000002,104.0
frozen_cnnv2_ppo,stress100to2000,4436.400000000002,92.0
frozen_cnnv2_ppo,stress100to2000,4472.700000000003,84.0
frozen_cnnv2_ppo,stress100to2000,4595.450000000003,340.0
frozen_cnnv2_ppo,stress100to2000,4631.750000000003,312.0
frozen_cnnv2_ppo,stress100to2000,4658.950000000003,292.0
frozen_cnnv2_ppo,stress100to2000,4677.050000000003,280.0
frozen_cnnv2_ppo,stress100to2000,4695.150000000003,276.0
frozen_cnnv2_ppo,stress100to2000,4736.000000000004,244.0
frozen_cnnv2_ppo,stress100to2000,4745.000000000004,240.0
frozen_cnnv2_ppo,stress100to2000,4785.850000000004,236.0
frozen_cnnv2_ppo,stress100to2000,4835.800000000004,232.0
frozen_cnnv2_ppo,stress100to2000,4853.900000000004,220.0
frozen_cnnv2_ppo,stress100to2000,4890.200000000004,192.0
frozen_cnnv2_ppo,stress100to2000,4940.150000000004,152.0
frozen_cnnv2_ppo,stress100to2000,4976.450000000004,140.0
frozen_cnnv2_ppo,stress100to2000,5012.750000000005,120.0
frozen_cnnv2_ppo,stress100to2000,5026.300000000005,116.0
frozen_cnnv2_ppo,stress100to2000,5048.950000000004,108.0
frozen_cnnv2_ppo,stress100to2000,5098.900000000004,104.0
frozen_cnnv2_ppo,stress100to2000,5126.100000000004,92.0
frozen_cnnv2_ppo,stress100to2000,5157.850000000004,84.0
frozen_cnnv2_ppo,stress100to2000,5207.800000000004,44.0
frozen_cnnv2_ppo,stress100to2000,5235.000000000004,28.0
frozen_cnnv2_ppo,stress100to2000,5257.650000000003,16.0
frozen_cnnv2_ppo,stress100to2000,5271.2000000000035,8.0
frozen_cnnv2_ppo,stress100to2000,5307.500000000004,340.0
frozen_cnnv2_ppo,stress100to2000,5352.900000000003,304.0
frozen_cnnv2_ppo,stress100to2000,5380.100000000003,284.0
frozen_cnnv2_ppo,stress100to2000,5402.750000000003,280.0
